Date,Time,Category,Item,Qty,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Notes,Customer ID
2024-12-07,10:39:57,None,Custom Amount,1,$6.00,$0.00,$6.00,$0.56,Ty4uGhVoic62WmRC7K3Uz9wyBWOZY,,MWWHD4G5GP1GJSHPGHQTNN4T9W
2024-12-07,10:27:05,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,tvQcpbSdxowPVvC85876reQgmKXZY,,H9B99JH3F5G25SZR913KGF95YC
2024-12-07,10:23:49,None,Custom Amount,1,$12.00,$0.00,$12.00,$1.11,3w2A0BrDi8QMAytEakSxbVbqmgGZY,,
2024-12-07,10:19:32,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,1ZbId1qGRnFdATOfoDjaIEgjeaDZY,,
2024-12-07,10:19:32,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,1ZbId1qGRnFdATOfoDjaIEgjeaDZY,,
2024-12-07,10:19:32,None,Custom Amount,1,$50.00,$0.00,$50.00,$4.62,1ZbId1qGRnFdATOfoDjaIEgjeaDZY,,
2024-12-07,10:19:32,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,1ZbId1qGRnFdATOfoDjaIEgjeaDZY,,
2024-12-07,10:13:17,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,bCaAMdeJAtWTMNsICzwJ37WjGaIZY,,D561J196SCYS5XBN7390Q69KCC
2024-12-07,10:11:34,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,91HO4zfFdBW8BJxhYFV1lVV2AsFZY,A pint of home made vodka sauce,1AM3ZDH5T44NQNG0S8XW0710JR
2024-12-07,10:11:34,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,91HO4zfFdBW8BJxhYFV1lVV2AsFZY,,1AM3ZDH5T44NQNG0S8XW0710JR
2024-12-07,10:07:46,None,Wagyu Meatballs,6,$60.00,$0.00,$60.00,$5.55,5z30fBCORAm6valaGQMY0lcfyf7YY,,D3G2TEB6HD5XF2Z5YZ4NG45RJC
2024-12-07,10:07:46,None,Custom Amount,1,$15.00,$0.00,$15.00,$1.39,5z30fBCORAm6valaGQMY0lcfyf7YY,,D3G2TEB6HD5XF2Z5YZ4NG45RJC
2024-12-07,10:04:38,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,ZhQL6KXUeQjTzGbuIycI4Qn725PZY,A full quart of of our home made vodka sauce.,6AEFEQQQ4D6AZEDHFJDST938S4
2024-12-07,10:02:25,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,p3LjzPPFAosWWGl7zLOR0SreF6FZY,,
2024-12-07,10:02:25,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,p3LjzPPFAosWWGl7zLOR0SreF6FZY,,
2024-12-07,10:02:25,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.93,p3LjzPPFAosWWGl7zLOR0SreF6FZY,,
2024-12-07,10:01:22,None,Custom Amount,1,$6.00,$0.00,$6.00,$0.56,ZNWdHYQ6PJPxq2e8cNhXTobjdRWZY,,DBPJ4MQDYTKBQVVZF6D28F8VN8
2024-12-07,10:01:22,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,ZNWdHYQ6PJPxq2e8cNhXTobjdRWZY,,DBPJ4MQDYTKBQVVZF6D28F8VN8
2024-12-07,9:58:25,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,bsD66GHXm3FuOssRbWi4e5tm7eSZY,A pint of home made vodka sauce,YR70C7BJPFYVWG03DQCCSNA6T4
2024-12-07,9:58:25,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,bsD66GHXm3FuOssRbWi4e5tm7eSZY,,YR70C7BJPFYVWG03DQCCSNA6T4
2024-12-07,9:58:03,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,TiAghA38yHRjhZ9LRCSL3YsBhkCZY,A pint of home made vodka sauce,HST8HXW22DBQEKVWTJY98V1R7G
2024-12-07,9:58:03,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,TiAghA38yHRjhZ9LRCSL3YsBhkCZY,,HST8HXW22DBQEKVWTJY98V1R7G
2024-12-07,9:58:03,None,Custom Amount,1,$12.00,$0.00,$12.00,$1.11,TiAghA38yHRjhZ9LRCSL3YsBhkCZY,,HST8HXW22DBQEKVWTJY98V1R7G
2024-12-07,9:56:00,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.93,1BNViYkkBQKsL87CEi0JHdYwkxZZY,,YR70C7BJPFYVWG03DQCCSNA6T4
2024-12-07,9:56:00,None,Custom Amount,1,$12.00,$0.00,$12.00,$1.11,1BNViYkkBQKsL87CEi0JHdYwkxZZY,,YR70C7BJPFYVWG03DQCCSNA6T4
2024-12-07,9:47:02,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,xpqBXFWAt9CMPKYytUdebmtPjDWZY,A pint of home made vodka sauce,
2024-12-07,9:47:02,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,xpqBXFWAt9CMPKYytUdebmtPjDWZY,,
2024-12-07,9:45:56,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,ZVsOWEzSNYPmkTZY0Xzqb9Nhcu7YY,,
2024-12-07,9:40:55,None,Custom Amount,1,$15.00,$0.00,$15.00,$1.39,v4sy6lHV6bfkkopB0wJJ3KS4WFKZY,,YK0ATT944RYZV1JH0K03A4HSKM
2024-12-07,9:40:13,None,Custom Amount,1,$15.00,$0.00,$15.00,$1.39,nixpGJSLjB1z7YRgDk954o8An1RZY,,
2024-12-07,9:35:14,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,Ton4AomQdNqGjrudVJvGZZuHb0fZY,,4727JGMGKVG3T1TTKDGBTD6DHM
2024-12-07,9:33:16,None,Custom Amount,1,$30.00,$0.00,$30.00,$2.78,ddJN9fnnKgsvBpupVzw0DklYJrNZY,,7Q8AN7JXN4X33A78HY30DPGYXC
2024-12-07,9:22:02,None,Custom Amount,1,$15.00,$0.00,$15.00,$1.39,h1u2hAQ6AMELCN24jK1Q0ntwWgCZY,,J3TGYFP53S2B7WRWVPXPC85QT0
2024-12-07,9:12:52,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,7YTrmwHuxtUo565UMsxFWX4gIuZZY,,FJX4FQP0M54333SMEB4TZDXGVG
2024-12-07,9:00:53,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,DszRzg4SUZy4tBkGJDq02UK3T1RZY,,
2024-12-07,9:00:53,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,DszRzg4SUZy4tBkGJDq02UK3T1RZY,,
2024-12-07,9:00:53,Ravioli,Rib Ravioli,1,$20.00,$0.00,$20.00,$1.85,DszRzg4SUZy4tBkGJDq02UK3T1RZY,,
2024-12-03,17:56:09,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,vMAxhOJiFf5i82HhjyXBt8ApKkPZY,A pint of home made vodka sauce,
2024-12-03,17:56:09,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,vMAxhOJiFf5i82HhjyXBt8ApKkPZY,,
2024-12-03,17:49:41,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,9Fbalg5VbwMPDNWdxIKewxaTaHbZY,,V477PYGWPS24AHVZKCZWWRWKRR
2024-12-03,17:15:47,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,1xBL26ZYr8vfzFdToS3HvCcPBuNZY,,
2024-12-03,17:15:47,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,1xBL26ZYr8vfzFdToS3HvCcPBuNZY,,
2024-12-03,17:13:25,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,fcWwKmW2NNenuc3ahO0E2qN2HxRZY,,THXXM9FYT1ZWJGADC98GPDDZFC
2024-12-03,17:13:25,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,fcWwKmW2NNenuc3ahO0E2qN2HxRZY,,THXXM9FYT1ZWJGADC98GPDDZFC
2024-12-03,16:07:26,Ravioli,Rib Ravioli,1,$20.00,$0.00,$20.00,$1.85,TMfdXvS3e0sbcv7q9iaXg6Uqz6EZY,,
2024-12-03,16:07:26,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,TMfdXvS3e0sbcv7q9iaXg6Uqz6EZY,,
2024-12-03,16:07:26,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,TMfdXvS3e0sbcv7q9iaXg6Uqz6EZY,A pint of home made vodka sauce,
2024-12-03,16:00:53,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,BFYJ3JeQzMHxjdhOGlgEfY28CYZZY,,QNQHCMW6W6B7W9DEPTTV8WPGPM
2024-12-03,16:00:53,Sauce,Bolognese,2,$20.00,$0.00,$20.00,$1.85,BFYJ3JeQzMHxjdhOGlgEfY28CYZZY,,QNQHCMW6W6B7W9DEPTTV8WPGPM
2024-12-03,15:59:55,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,FHwnpcR1of2TeOUfqoVsQjKqKmSZY,,4X3KRS77P0NXC2FC6X24P3SSR4
2024-12-03,15:46:31,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,TMXp84rjRsxTziqahG6SYOTqhETZY,,
2024-11-26,16:48:33,None,1 Ginger Shot (L),1,$7.00,$0.00,$7.00,$0.65,zkdEGGB8zyCBhBTGS2CrSatP09KZY,"Ginger, lemon, honey Pineapple 4oz",
2024-11-26,16:28:40,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,XIEzcXbYSeIY80eCWrAQo1sLnaBZY,,
2024-11-26,16:22:58,None,1 Ginger Shot (L),1,$7.00,$0.00,$7.00,$0.65,9TEXw7NmiVNBqRsfqBlokaYJCQKZY,"Ginger, lemon, honey Pineapple 4oz",
2024-11-26,16:21:59,Dough,Extruded HP,3,$24.00,$0.00,$24.00,$2.22,ZTtzYwTEzK9AKQeP6p6VqKutKDCZY,,
2024-11-26,16:16:18,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,jMpW4nkbf8s9LRxrmMOvOO3kABdZY,,S00QERREXGKZNJ56BSAT8VDS60
2024-11-26,16:12:43,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,XSJrghG5JDNvlkwEz8LbDoM14tAZY,,
2024-11-26,16:03:26,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,nGTlOGzjtg9IrMjJvhEeCKckppHZY,,
2024-11-26,16:03:26,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,nGTlOGzjtg9IrMjJvhEeCKckppHZY,A pint of home made vodka sauce,
2024-11-26,16:03:26,Ravioli,Rib Ravioli,1,$20.00,$0.00,$20.00,$1.85,nGTlOGzjtg9IrMjJvhEeCKckppHZY,,
2024-11-26,16:01:41,None,Custom Amount,1,$7.00,$0.00,$7.00,$0.65,7oDNTRcnvZMxkD1EfUctRbZFdXFZY,,695NCFGRR7KQ0P7NQCHZQSFW34
2024-11-26,15:57:01,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,RZg6tutAc17p9Qk0cNcIWPfJfKQZY,,
2024-11-26,15:56:12,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,jqkSlqfCxmd1YYQdaLj0NkM4UzXZY,,
2024-11-26,15:43:00,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,dVNHGCFHUPgLtQWSscuZZvFkK7NZY,,SA7HFQT8VG8P1PAR6PVYXE0SE4
2024-11-26,15:43:00,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,dVNHGCFHUPgLtQWSscuZZvFkK7NZY,,SA7HFQT8VG8P1PAR6PVYXE0SE4
2024-11-26,15:34:28,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,pxMfzZTGzoVoUTjJ19qXAmkPmHWZY,,XT2JKRC02RNWE5ZQG14G205RTG
2024-11-23,12:00:54,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,bonLHdnLOdjaH18x6DmXISydvc7YY,A pint of home made vodka sauce,
2024-11-23,11:37:39,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,7wnJjk9weB4PbAnxekh1HCHgc5aZY,,DK6WC3GHGZHM46JG60AXDZQ43G
2024-11-23,11:37:39,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,7wnJjk9weB4PbAnxekh1HCHgc5aZY,A pint of home made vodka sauce,DK6WC3GHGZHM46JG60AXDZQ43G
2024-11-23,11:35:47,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.92,d7odibzrWkrz8IBVTM0jQ792eiRZY,,
2024-11-23,11:34:31,None,Custom Amount,1,$8.00,$0.00,$8.00,$0.74,Vdr5iwOxmDTZYfLFibhcF7VgRtfZY,,
2024-11-23,11:29:51,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,rcJBmzISbaon0dHow2vsgFQVrpbZY,,G9JBRA1QKHTMHBBYWE6TKBE7S8
2024-11-23,11:10:21,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,zecpwUG1gWMAX3czkHuFfDY80NCZY,,
2024-11-23,11:05:17,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,FraBIGOuzjTYtRPIDvYk4oVNcOJZY,,
2024-11-23,11:05:17,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,FraBIGOuzjTYtRPIDvYk4oVNcOJZY,A pint of home made vodka sauce,
2024-11-23,11:03:06,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,jO4rnR7KbG46omi6cInUK2NplSZZY,,
2024-11-23,11:03:06,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,jO4rnR7KbG46omi6cInUK2NplSZZY,,
2024-11-23,11:01:19,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,d1pn6ngiB1wOmvqk9CDU8yySM3MZY,,
2024-11-23,10:57:51,None,Custom Amount,1,$20.00,$0.00,$20.00,$1.85,tRjBNKFp00jDYW88yppRDQQjUC7YY,,
2024-11-23,10:54:14,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.92,fYa7cpiDkVblqoG5dmsESOT5DFMZY,,WM54WVZTVY11E7VM9FCHEZDAYW
2024-11-23,10:54:14,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,fYa7cpiDkVblqoG5dmsESOT5DFMZY,,WM54WVZTVY11E7VM9FCHEZDAYW
2024-11-23,10:51:12,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,Vll8HHnO6DuHeBnZtYzWRjYGe1SZY,,3TD8JVXFR55WDCEFB9M3MNSYPR
2024-11-23,10:51:12,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,Vll8HHnO6DuHeBnZtYzWRjYGe1SZY,,3TD8JVXFR55WDCEFB9M3MNSYPR
2024-11-23,10:51:12,None,Custom Amount,1,$4.00,$0.00,$4.00,$0.37,Vll8HHnO6DuHeBnZtYzWRjYGe1SZY,,3TD8JVXFR55WDCEFB9M3MNSYPR
2024-11-23,10:49:58,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,rGyvEvdvR9cpdA3fwNF7TLhg0YGZY,,
2024-11-23,10:49:58,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,rGyvEvdvR9cpdA3fwNF7TLhg0YGZY,,
2024-11-23,10:49:58,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,rGyvEvdvR9cpdA3fwNF7TLhg0YGZY,,
2024-11-23,10:49:58,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,rGyvEvdvR9cpdA3fwNF7TLhg0YGZY,A pint of home made vodka sauce,
2024-11-23,10:49:58,Sauce,Bolognese,1,$10.00,$0.00,$10.00,$0.92,rGyvEvdvR9cpdA3fwNF7TLhg0YGZY,,
2024-11-23,10:47:11,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,5XPtFTSiPMoRyEe5uDIZwD590Q9YY,,
2024-11-23,10:46:35,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,tpNm8QXhuZMWnb9GkqhiQ5fYagfZY,,255E7KQPZWSPKPNMB9WGHF7QM8
2024-11-23,10:46:15,None,Custom Amount,1,$4.00,$0.00,$4.00,$0.37,lJnURe20Dv1ejX4kfcDf2q2jbyKZY,,EJG5AMWW7J4FPTGTSCX7G3QXNM
2024-11-23,10:45:45,None,Custom Amount,1,$6.00,$0.00,$6.00,$0.56,v8emUPDstQ5TEcFIYw74lfeO1SFZY,,EJG5AMWW7J4FPTGTSCX7G3QXNM
2024-11-23,10:44:55,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.92,HanG9EWTCxiYWKgVbko05rDIIlMZY,,
2024-11-23,10:43:07,None,Custom Amount,1,$22.00,$0.00,$22.00,$2.04,F7YQnoqaqtYpREdESBwNQpch2bJZY,,K4A0T14W3QZS660XG650G0NKGG
2024-11-23,10:40:37,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,xpmrcCv1Mh0zgkchHwGPaZEhI76YY,,
2024-11-23,10:40:37,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,xpmrcCv1Mh0zgkchHwGPaZEhI76YY,A pint of home made vodka sauce,
2024-11-23,10:40:37,None,Custom Amount,1,$4.00,$0.00,$4.00,$0.37,xpmrcCv1Mh0zgkchHwGPaZEhI76YY,,
2024-11-23,10:38:53,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,HsYoLvQnA0ClFmPojJAmJzm1vRIZY,A pint of home made vodka sauce,D8RVQNY0W511F4K042K1F12P6W
2024-11-23,10:38:53,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,HsYoLvQnA0ClFmPojJAmJzm1vRIZY,,D8RVQNY0W511F4K042K1F12P6W
2024-11-23,10:37:33,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,BzLJYT9Z1lZtxbOBXaGOXOXIPvSZY,,
2024-11-23,10:36:27,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,R96SZ9SvN9W3PJxVLc2ZhowstgQZY,,
2024-11-23,10:36:27,None,Custom Amount,1,$33.00,$0.00,$33.00,$3.05,R96SZ9SvN9W3PJxVLc2ZhowstgQZY,,
2024-11-23,10:35:09,Ravioli,Wagyu Ravioli,2,$40.00,$0.00,$40.00,$3.70,X08OABgUqxpp5IZ2lw8or9gUWYcZY,,XWKZK5JY3NSGH0NCY4MXFCF964
2024-11-23,10:35:09,Ravioli,Butternut Squash Ravioli,2,$40.00,$0.00,$40.00,$3.70,X08OABgUqxpp5IZ2lw8or9gUWYcZY,,XWKZK5JY3NSGH0NCY4MXFCF964
2024-11-23,10:35:09,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,X08OABgUqxpp5IZ2lw8or9gUWYcZY,,XWKZK5JY3NSGH0NCY4MXFCF964
2024-11-23,10:35:09,None,Custom Amount,1,$30.00,$0.00,$30.00,$2.78,X08OABgUqxpp5IZ2lw8or9gUWYcZY,,XWKZK5JY3NSGH0NCY4MXFCF964
2024-11-23,10:29:14,Ravioli,Butternut Squash Ravioli,2,$40.00,$0.00,$40.00,$3.70,PmbEdotxtPm1FlJAmCdxjHjj9zTZY,,J00B9QA4DS14VFZK0GHH1J7WWM
2024-11-23,10:29:14,None,Custom Amount,1,$53.00,$0.00,$53.00,$4.90,PmbEdotxtPm1FlJAmCdxjHjj9zTZY,,J00B9QA4DS14VFZK0GHH1J7WWM
2024-11-23,10:24:03,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,tt7uNqmtjnROlD2y964Oa7P4f6IZY,,
2024-11-23,10:23:27,None,Wagyu Meatballs,4,$40.00,$0.00,$40.00,$3.70,LUVTmtHKJv6p0qbwcT5za8heAwHZY,,QA3QTVQRGV1H9PG57JY5V885Q8
2024-11-23,10:23:27,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,LUVTmtHKJv6p0qbwcT5za8heAwHZY,A full quart of of our home made vodka sauce.,QA3QTVQRGV1H9PG57JY5V885Q8
2024-11-23,10:23:27,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.92,LUVTmtHKJv6p0qbwcT5za8heAwHZY,,QA3QTVQRGV1H9PG57JY5V885Q8
2024-11-23,10:23:27,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,LUVTmtHKJv6p0qbwcT5za8heAwHZY,,QA3QTVQRGV1H9PG57JY5V885Q8
2024-11-23,10:21:36,None,Wagyu Meatballs,4,$40.00,$0.00,$40.00,$3.70,DSO3YMBAJlGSaSvk8ZLfIKogWNYZY,,BK8XT1N3RA328P5BP9JQEH3HGC
2024-11-23,10:21:36,Sauce,Vodka Sauce Add On (Large),1,$15.00,$0.00,$15.00,$1.39,DSO3YMBAJlGSaSvk8ZLfIKogWNYZY,A full quart of of our home made vodka sauce.,BK8XT1N3RA328P5BP9JQEH3HGC
2024-11-23,10:18:56,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,BzJoKkT44xpHiS5dbhANoPtwrrAZY,,
2024-11-23,10:18:56,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.92,BzJoKkT44xpHiS5dbhANoPtwrrAZY,,
2024-11-23,10:17:29,Lasagna,Lasagna (Meat),2,$30.00,-$6.00,$24.00,$2.22,vyFw630hiAHXZXDNyFWWUfsZPTSZY,,
2024-11-23,10:07:44,None,Wagyu Meatballs,6,$60.00,$0.00,$60.00,$5.55,djq2NiA0bCOSMS05lZhdFEeArZXZY,,D3G2TEB6HD5XF2Z5YZ4NG45RJC
2024-11-23,10:07:44,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.93,djq2NiA0bCOSMS05lZhdFEeArZXZY,,D3G2TEB6HD5XF2Z5YZ4NG45RJC
2024-11-23,10:06:52,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.92,BZqp2igJIShbR1WIdAvHc7Frkl7YY,,
2024-11-23,10:04:49,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,xl26Dkd8yhDRsOhLWx7nfmYO4RWZY,,
2024-11-23,10:02:38,Ravioli,Butternut Squash Ravioli,1,$20.00,$0.00,$20.00,$1.85,Fl7VkFn1jiMEYDoqCu3iQeUfy6bZY,,
2024-11-23,9:56:00,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,Lcvqa2Grjh34wyuPPgELJpgRZVPZY,,
2024-11-23,9:55:10,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,Py1aXGnB8Th15VXOrKuHFzFUAk7YY,A pint of home made vodka sauce,EH8GM2GFT9C7TB6ZTS4XH8FVX8
2024-11-23,9:55:10,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,Py1aXGnB8Th15VXOrKuHFzFUAk7YY,,EH8GM2GFT9C7TB6ZTS4XH8FVX8
2024-11-23,9:53:21,Sauce,Pesto,1,$8.00,$0.00,$8.00,$0.74,L85vkz3TJDQU9B9wXYe21A9q2t7YY,,MQSE80QPJB9KJZZHGDAQBKK0PM
2024-11-23,9:52:33,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,fMITpQQqiyYZX5kw4NDpbIWifzZZY,A pint of home made vodka sauce,1G60CWJZCYGJF18RKDZPEZ9ZWG
2024-11-23,9:52:33,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,fMITpQQqiyYZX5kw4NDpbIWifzZZY,,1G60CWJZCYGJF18RKDZPEZ9ZWG
2024-11-23,9:51:38,None,Custom Amount,1,$20.00,-$5.50,$14.50,$1.34,PAs8guGfAMh9ylhxlWwFzoNo4tUZY,,BPJVB6ZBRW3BVS8FM2J9D1Q560
2024-11-23,9:50:16,None,Custom Amount,1,$18.00,$0.00,$18.00,$1.66,RVaYRiO2pMcBj2TJ4HrLs8rnwmaZY,,D8RVQNY0W511F4K042K1F12P6W
2024-11-23,9:45:51,Sauce,Vodka Sauce Add On (Large),3,$45.00,$0.00,$45.00,$4.16,zIrEDOoKi8ObeVB5zP7ONunUtaAZY,A full quart of of our home made vodka sauce.,QVW1TXRHX90273KMDM6B4TAPZW
2024-11-23,9:44:01,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,FhxT59KZP0LOsPfKuha6GphIUeaZY,,
2024-11-23,9:43:35,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,pPfzjU1HLserAS2Qr3zjkKO7nWPZY,,DWF7H9BF4WMTX6BTGA9HS4Q5JR
2024-11-23,9:43:35,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,pPfzjU1HLserAS2Qr3zjkKO7nWPZY,,DWF7H9BF4WMTX6BTGA9HS4Q5JR
2024-11-23,9:42:04,None,Wagyu Meatballs,2,$20.00,$0.00,$20.00,$1.85,xdWkPKIEt88e2Jrxd7almP8fj3TZY,,
2024-11-23,9:39:23,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,J1ijb5dUs1ug1klqgxjxIOYssRXZY,,DBPJ4MQDYTKBQVVZF6D28F8VN8
2024-11-23,9:39:23,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,J1ijb5dUs1ug1klqgxjxIOYssRXZY,A pint of home made vodka sauce,DBPJ4MQDYTKBQVVZF6D28F8VN8
2024-11-23,9:39:23,None,Custom Amount,1,$14.00,$0.00,$14.00,$1.30,J1ijb5dUs1ug1klqgxjxIOYssRXZY,,DBPJ4MQDYTKBQVVZF6D28F8VN8
2024-11-23,9:36:47,None,Custom Amount,1,$10.00,$0.00,$10.00,$0.93,D83B1zhz2Qi9ajxJVjDz1kyNTd7YY,,
2024-11-23,9:36:47,Ravioli,Wagyu Ravioli,1,$20.00,$0.00,$20.00,$1.85,D83B1zhz2Qi9ajxJVjDz1kyNTd7YY,,
2024-11-23,9:25:50,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,xP3musL9pgMdmWv8OWZyi0TsIrHZY,,
2024-11-23,9:23:14,Dough,Extruded HP,1,$8.00,$0.00,$8.00,$0.74,hVgxRHt5LcJsO8An33TjSMYWHONZY,,
2024-11-23,9:19:42,Dough,Extruded HP,2,$16.00,$0.00,$16.00,$1.48,NXUeFSyVEJRMDpsRjkDTjn3X2MOZY,,DXH9G42Q190DB8ZN3AASZ3NR7M
2024-11-23,9:18:03,Lasagna,Lasagna (Meat),1,$15.00,$0.00,$15.00,$1.39,74xOGzO9lXIn7Xig7d3ZuuJVTZNZY,,XHKS409XDAN7EGAJM1Y8G3F4YG
2024-11-23,9:05:59,Sauce,Vodka Sauce (Small),1,$8.00,$0.00,$8.00,$0.74,b6kbcMAQC6udUImNdHPQ9nT5xIBZY,A pint of home made vodka sauce,HXY2C653R79AY9T09CAMEFEPGM
2024-11-23,9:05:59,None,Wagyu Meatballs,1,$10.00,$0.00,$10.00,$0.92,b6kbcMAQC6udUImNdHPQ9nT5xIBZY,,HXY2C653R79AY9T09CAMEFEPGM
